movie_id,content,rating
12772,"***Religious cons take advantage of the incurable human need for faith beyond the mundane***

“Leap of Faith” (1992) tackles the topic of a fraudulent traveling evangelist/faith healer played by Steve Martin. One of the trucks of his religious circus breaks down in a small town in Kansas and Jonas Nightingale (Martin) promptly takes advantage of the situation by holding a camp meeting. Debra Winger plays his assistant while Liam Neeson is on hand as the skeptical sheriff who smells a con. Lolita Davidovich plays a waitress Jonas sets his eyes on while Lukas Haas appears as her crippled brother. Jonas’ team includes the likes of Meat Loaf and Philip Seymour Hoffman.

This is a drama and not a comedy and owes a bit to the likes of “The Music Man” (1962), “Dream No Evil,” (1970) “Elmer Gantry” (1960) and “The Faith Healer” (1921). But it goes deeper into the philosophic wellsprings of human need: the quest for meaning in life and the longing for the eternal.

Jonas justifies his show on the grounds that it makes people feel better by entertaining and inspiring them. He works the crowd with what he has learned about human nature, zeroing in on those needing him the most with the help of his 'angels,' Jane (Winger) & crew. The average person throws $10-20 into the plate and they get entertainment and inspiration in return. They go home with a stronger faith. So what’s the problem?  The Sheriff, Will (interesting name), sees the scam, but also sees, like realists do, the hypnotic draw of religion and the corresponding faith. He settles for trying to reach one of whom he senses genuineness.

The drama is a mishmash of kinetic parts, mundane parts, disturbing parts and moments of wonder. The ending is great, though, in that it both entertains & inspires; and you leave with a good feeling, ironically just like the people who visit Jonas’ tent revival, lol.

The movie runs 1 hour, 48 minutes and was shot entirely in the panhandle of Texas (Plainview, Groom, Tulia, Claude and Happy), plus studio stuff done in Irving.

GRADE: B",7.0
12775,"***Moral ambiguities and barbaric reality in post-Medieval Europe***

At the beginning of the 16th century in plague-ridden Western Europe an uncouth band of lawless mercenaries led by the charismatic Martin (Rutger Hauer) kidnap a virgin noblewoman (Jennifer Jason Leigh) as revenge against a double-dealing Lord (Fernando Hilbeck). The tough commoners hole up in a small castle while the Lord’s son, Steven (Tom Burlinson), tries to save his betrothed (Leigh) with his militia.

While the events in ""Flesh+Blood"" (1985) take place just after the medieval period, it could be categorized as a medieval flick. It takes the general setting & color of “The Last Valley” (1971) and mixes-in the music & tone of “Conan the Barbarian” (1982) with genius Basil Poledouris scoring both (although this score is nowhere near as notable). The film’s brutal grit and vulgarities influenced “Rob Roy” (1994) and the hole-up-in-a-castle plot was recycled in “Iron Clad” (2011). If you favor any of these movies you’ll probably appreciate ""Flesh+Blood” despite some overdone elements, like Susan Tyrrell’s verging-on-lunatic performance.

There are two conflicting factions: The nobles & their knights and the armed “commoners,” but neither are portrayed as the “good guys” and “bad guys.” Martin, for instance, is a bold and charismatic alpha male, but he’s also kind of scum; sorta the best of the worst. Steven easily stands out as the most gallant individual, but when he doesn’t get his way he pompously threatens retired-knight Hawkwood (Jack Thompson). At the end of the day this is a unique, adult-oriented film about using your natural gifts, including your wit & body, to survive in a barbaric disease-ridden reality. Memorable moments abound.

The film runs 2 hours, 6 minutes and was shot entirely in Spain. The Castilla-La Mancha was also used in El Cid (1961).

GRADE: B",7.0
12775,"The supporting characters make this a classic.
Most classic films are that way.
This tale of Middle Ages blood and gore and survival is quite epic. Paul Verhoeven directs, so we can expect the ""in your face"" style that he's best at doing. 
There isn't the comic relief that you get in a lot of his movies. This is hard nosed action and blood.
I guess that's why it's ""Flesh+Blood"".
The romantic triangle are aging warrior Martin (Rutger Hauer), the plain blueblood virgin Agnes (Jennifer Leigh, who usually isn't this plain), and the nobleman's son, Steven (Tom Burlinson).
We get hints that Steven is heroic at first, compared to his wicked father who cheats his soldiers and does what he can for money.
Steven is a scholar who we are supposed to care about because he reads. Well, he quickly becomes a monster worse than his father. 
Martin actually works for the cardinal. In the Middle Ages, cardinals had little to do with ""Jesus"", and more to do with the estate of the church. Somehow, this cardinal is on the road, and cardinals were mercantile people, not religious people. They often kept small armies or bodyguards.
This cardinal has some very expert warriors. In fact, the most likable characters in the film are a pair of homosexual soldiers who bring sanity and reason to the antics of Martin and his chief rival of the soldiers, Summer. There is one other soldier, who is older yet than Martin, and is also a very likable character.
The women in the party with the cardinal and his soldiers are all much more gorgeous than Agnes, probably a statement about the blue blood royalty. The hottest girl of the group is also the most emotional, ready to satisfy the lusts of soldiers, and later weeping with the cardinal in remorse for her sins.
They become quarry for Steven when they attack him and his home grown soldiers, who are basically just peons who are enlisted without training. The cardinal has declared Martin their leader by a supernatural decree. Martin kidnaps Agnes, and Agnes pleads for him to be her only lover, and not let Summer touch her.
Martin gets involved with Agnes, who plays both ends against the middle. Steven chases them, with the help of the most interesting character on his team, Hawkwood.
One of the sidebars here is the medical practice of the day. A cleric doctor of the time finds that plague has entered the camp, and his backwards medicine is no match for the plague.
The characters are what make this a classic, as the two forces face off against each other. You'll likely find yourself caring more about the supporting characters like Hawkwood and the two homosexual soldiers and the ""mother"" than the major characters. And that's why this film is so special.",10.0
12775,"The Lord ""Arnolfini"" (Fernando Hilbeck) makes quite a misjudgement when he promises a fortune to mercenary leader ""Martin"" (Rutger Hauer) if he agrees to help him retake his castle, only to renege on the deal. ""Martin"" and his merry band duly attack a caravan that is carrying his son ""Steven"" (Tom Burlinson) and fiancée ""Agnes"" (Jennifer Jason Leigh). She is brutally raped by the men, with the complicity of their leader who quickly claims her as his own. Their travels take them to a castle which they decide to capture, but what they don't realise is that the army of their former employer is giving chase. If he succeeds in catching up with them, then we might be in for quite a lively siege. This is quite a fun drama with plenty of earthy, even bawdy, action scenes that depict quite plausibly just how a marauding band of 16th century adventurers might have behaved. There's some enjoyable science from the young ""Steven"" who's quite adept at some sophisticated engineering and with explosives, JJL enters into the spirit of things quiet enthusiastically and Hauer is exactly the same as he is in ""Ladyhawke"" - also from this year, as his less is more dialogue delivery is coupled with a screen presence that only he could deliver. It's a bit on the long side, but there's plenty of action once it gets going and loads of frying pan to fire scenarios for everyone to escape from. It's got the look of a spaghetti fantasy to it, and though maybe just a bit too repetitive, I quite enjoyed it.",7.0
12779,"**_A romantic-comedy that's actually really good_**

A group of rich Americans take a private cruise from Greece to Italy where a spoiled middle-aged woman, Amber (Madonna), mentally abuses the crew, in particularly the first mate Pepe (Adriano Giannini) whom she constantly refers to as PeePee. The crew puts up with her pompous antics because she's the paying customer, but everything changes when Amber and Pepe are stranded on a deserted Island, putting Pepe in a position of control.

""Swept Away"" is a 2002 remake of the 1974 Italian film starring Madonna and directed/written by Madonna's (then) husband Guy Ritchie. Despite what you may have heard, it's fun and entertaining, but also thought-provoking and moving.

For the record, I'm not a follower of Madonna; I neither love her nor hate her. In fact, I almost didn't watch this film because she starred in it, but I gave-in because I'm a sucker for survival-on-deserted-island flicks. I'd also like to point out that I've never seen the original '74 film, so I have no nostalgic bias.

""Swept Away"" failed at the box office in 2002, but only because it was barely released to theaters and critics condemned it before it was even completed. It subsequently swept (away) the Razzies as the worst picture and a bandwagon effect developed with everyone jumping into the negative feeding frenzy.

Is it really THAT bad? No. Not even close. ""Swept Away"" starts as a fun, entertaining farce and morphs into a potent social commentary and, finally, a moving love story. The movie will make you laugh, make you angry, make you cry and ultimately move you -- no kidding. But it will only have this effect IF you refuse to listen to the drivel of the cookie-cutter critics and give it a chance.

As for Madonna, she's no Meryl Streep but she successfully makes you despise Amber in Act 1 and feel for her later on. She made me believe Amber was a real person. What more do you want?

I'm not an anti-capitalist but the film effectively points out the flaws of this system. It also effectively reveals how money/materialism can't of itself give true happiness, love or fulfillment. Amber had everything but was the most unhappy, loathsome person you'd likely ever meet.

One reviewer referred to the film as a ""wife beater's fantasy"" but failed to point out that it could just as easily be called a ""Man torturer's fantasy"" or ""Man emasculater's fantasy."" Let's be evenhanded with our appraisals.

I admit the physical abuse of Amber on the island (slapping, kicking and especially the faux-rape) is disturbing and almost tempted me to tune out, but then I saw what the filmmakers were shooting for, the filmmakers being Madonna and her husband.

In our society we've been misled to believe that mental abuse is less abusive because it's not physical. This film effectively shows that mental abuse can be just as bad, if not worse.

***SPOILER ALERT***

During the first half hour Amber horribly torments and emasculates Pepe (and others) because she's a spoiled brat and in control. When the tables are turned and she loses control on the island Pepe utilizes extreme measures to de-spoil Amber. In other words, Pepe realized that Amber was so far gone -- so utterly spoiled -- that she literally needed slapped back to reality.

This is in line with a biblical proverb ""Blows and wounds cleanse away evil and beatings purge the inmost being."" Let's face it, some people are so far gone (that is, spoiled) that they literally need the snot beat out of them -- that's the only thing that's going to wake 'em up to reality. Apparently Pepe realized this on the island and acted accordingly. Do I think he goes too far? Yes, but -- then again -- I wasn't the one mentally tormented for days on the boat and totally emasculated in front of others. Regardless, the story shows that his methods worked -- Amber was humiliated to the point of seeing life from a totally different perspective, a much-needed new perspective.

Pepe's discipline ultimately brings out spiritual character in Amber to the point where she refuses to call on passing boats to save her from her exile (two moving scenes, by the way). Why? Because she's been delivered from the bondage of selfishness, arrogance and materialism; she has experienced true love, fulfillment, team-work, companionship and independence (remember, she DOES learn how to fish for herself) for the first time in her life. It becomes more precious than gold to her and she doesn't want to let it go.

Again, I think Pepe goes too far with the physical abuse (in fact, I don't believe in physical ABUSE at all); he should've stopped with a couple of slaps, at most, but the filmmmakers are (evidently) saying she was so far gone that extreme measures were necessary. Besides, didn't she make her own bed, so to speak? Let her lie in it.

***END SPOILER***

The fact that Madonna -- one of the most successful women in history and the original ""material girl"" -- utilized this film to make this point speaks volumes. Is it a sign of weakness? No, it's a sign of enlightenment and spiritual strength.

BOTTOM LINE: ""Swept Away"" is much better than similar flicks like 1998's ""Six Days, Seven Nights"" with Harrison Ford and Anne Heche. Why? Because, not only is it fun and entertaining, it's also thought-provoking and moving. Really, what more do you want from a stranded-on-a-deserted-island romantic-comedy? Needless to say, those who go overboard with the negative criticism need to get real.

The film runs a short-but-sweet 89 minutes and was filmed in Sardinia and Malta.

The DVD features a 20-minute making-of piece with Madonna and Guy Ritchie interviewing each other. It's an entertaining, informative and revealing piece. The DVD also features 16 deleted scenes.

GRADE: A- or B+",8.0
12780,"This is a great kung-fu action film set in historical China. The fight choreography is done by Yuen Wo Ping, who has choreographed fighting in a number of great films, and later choreographed the fighting in The Matrix. His style is stamped all over the fights in the movie. As Kung Fu films go Iron Monkey has an  interesting story woven in among familiar tropes. You see plenty of thugs get their comeuppance and there are a few light comedy scenes as well. The story centres around the ""Iron Monkey"", a Robin Hood-like character who robs from the rich and gives to the poor, who has a Batman-like secret identity. It is much more than ""your kung-fu is no good, mine is better!"" and the main characters are genuinely likeable and well acted. I think the English voice actors do a pretty good job. The villains are cartoonish in their badness, and the heroes always win, which is typical of the genre. If you like the genre, this is definitely one worth watching. Because it has an interesting story, it's also fairly accessible to folks who are not big kung fu fans.",7.5
12783,"**A good period film, visually magnificent, but with several flaws from the point of view of accuracy and historical rigor.**

Georgiana Cavendish, born Spencer, was one of the most interesting, remarkable and charismatic personalities in British society at the end of the 18th century. She made an enviable marriage, for the period, by marrying the 5th Duke of Devonshire, one of the richest and most powerful British peers. However, they had nothing in common: the duke was a man of few words and saw marriage as a means to an end: to have a legitimate male heir. Georgiana, on the other hand, was not content to be just a decorative figure or a child-bearer. Unhappy, she found herself so lonely that she decided to accept the sexual affair that her husband started with her best friend, Lady Foster, who moves in to their house and has adulterous children with him, in a humiliating ""ménage à trois"" which the Duchess supports in exchange for the friendship of Lady Foster, on whom she becomes emotionally dependent. To this day, the moral attitude of both women is debatable, and also the extent to which Lady Foster didn't seek, from the beginning, to replace Georgiana, whom she envied and befriended in equal measure.

For the rest, we know that the three elements of this love triangle were not faithful, keeping, each one for himself, other affairs and sexual engagements outside this arrangement. When the Duchess became pregnant by one of her lovers, the much younger Charles Gray, she was forced to travel to France, where she gave birth, maintaining for the rest of her life a close but discreet relationship with her adulterous daughter. Upon returning to London, Georgiana changed: by accepting her conjugal situation, she began to look for a series of escapes and distractions that would make her existence bearable: her presence at parties and balls made her a fashion icon, and her support for the Whig Party influenced the course of British politics at the time. The hapless Georgiana developed a ruinous gambling addiction, perhaps depression and even an eating disorder, factors that greatly contributed to her rapid decline in health. She died early, with many debts, many admirers and some literary works published.

All this is the short story of this intriguing historical figure. The film, directed by Saul Dibb and starring Keira Knightley, takes a very light approach to her life, and sometimes fails to be faithful to historical facts (warning), even though it delights us visually. In fact, the production values are high, and the highlight is clearly the detailed and well-made costumes, and the sets, many of them handpicked from the most luxurious palatial interiors, capable of instantly transporting us to the time. And context. Also, the cinematography and filming work were well done, as well as the soundtrack, signed by Rachel Portman, is very good, making good use of various pieces of baroque music. The biggest negative criticism I feel I have to make is the editing work, which makes us waste a lot of time on minor details, causing the film to take on an uneven pace. The sense of time passing was not done properly either: we never quite understand the passage of years, since the characters don't age and nothing changes.

As for the cast, I think it's fair to congratulate Keira Knightley's work. The actress already has a long history of period films and seems to have developed a certain predilection for this type of dramatic work, so I felt quite comfortable with the role and the character. The way she played opposite and related to Ralph Fiennes is very good, and the actor is excellent in the way he assumes the reserved, distant and sometimes rude ways of the duke, whom she makes an unpleasant and morally controversial figure. Hayley Atwell was also very good in the role of Lady Foster, although she was not able to give the character the moral nuances and ambiguity that the historical character deserved to have. The film also has good minor appearances from Charlotte Rampling and Simon McBurney. Dominic Cooper did what he could in the role of Charles Gray, but I couldn't help but think the actor was too old for the character, who was several years younger than the Duchess.",8.0
12783,"In theory, a more sophisticated period drama based on the true story of Georgiana (Keira Knightley), an aristocrat married off to a loveless marriage with the enormously wealthy and politically influential Duke of Devonshire (Ralph Fiennes). She is treated little better than a brood mare in fancy dress but has way to much independent spirit to settle for that and is soon having an affaire de coeur with Dominic Cooper ""Earl Grey"" (yes, he of the tea...). Meantime, the Duke has taken a mistress and so the film depicts how our multiple ménages-à-trois work out. It very much emphasises the (very) limited choices of women in 18th Century Britain - regardless of their status - but unfortunately, save for a few brief appearances by Charlotte Rampling - the characterisations were way too sterile for me. It is a great looking costume drama, though - some of the finest stately homes shown off to their best effect but in the end it was much more style than substance.",6.0
12826,"When the fastidious ""Lt. Paul Przygodski"" (David Bowie) returns to Berlin society after the end of the Great War, he finds that things have profoundly changed and that his skills - such as they are - are not going to help him make much of a living. What he does have, though, is looks. He can easily turn an head or two when he walks into a room and so quickly realises that he can make some money ""entertaining"" the wealthier class of lady - already married or not, or even the occasion gentleman. As the Weimar Republic starts to give way to embryonic Naziism, the story also attempts to take a more serious track attempting to illustrate the profound societal changes in the city and the country whilst he and his clientele attempt to stay aloof and immune from the increasing anger and intolerance on the streets. It's really that attempt at the political that spoils this. Had it been left as a seedy story of a man using his beauty and, to an extent, his brains to get on in life then it have made for a decent watch. It doesn't though, it meanders all over the place mixing it's themes and delivering something that doesn't quite seem to know where it wants to go or who it's for. There's a decent enough effort from Sydne Rome as maybe the only honest woman in his life ""Cilly"" and there's a charming cameo from Marlene Dietrich who just about manages to, almost breathlessly, sing the title song but the rest of the cast seem underused and their characterisations undercooked to the point where I began to wonder if the likes of Kim Novak and Curd Jürgens just owed director David Hemmings a favour. It has it's moments, but just not quite enough of them and it does show up Bowie as rather wooden.",6.0
12877,"‘Dead Man’s Shoes’ is the fourth full-length feature film directed and written by Shane Meadows in 2004. Starring Paddy Considine, it tells the story of an ex-soldier who returns home to a small town in the Midlands seeking revenge on a group of thugs who have terrorised his younger brother. The film, at first, embraces the ultimate act of revenge with dark humour and disturbing violence, but soon turns out to criticise what effect vengeance has on the protagonist.

The film questions the role of masculinity in British working-class society by having very different male stereotypes thrown together in a very isolated environment. Not only does the film make a statement about gender roles, but more importantly, it tackles the issue of honour and justice. The audience’s allegiances sway dramatically throughout the film as Richard (Considine) becomes more brutal in his execution styles. A similar British film that challenges the audience’s perception of who is right is Stanley Kubrick’s ‘A Clockwork Orange’.

On simple viewing of this film, you could say that it is a revenge slasher-flick with plenty of gore; however, I feel that this film is a powerful piece of cinema that is a statement for the immorality of British society and the ideologies it imposes but it also uses Uttoxeter to show the corruption of human nature.

★★★★★",10.0
12889,"Honestly does explore some pretty engaging concepts, but only very shallowly so. Not as good as your typical episode of the show. Could have either leaned a bit more into the jokes and just been fun, or properly explored the relationships and notions raised, and been kind of compelling. Instead it's neither.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._",5.0
12900,"Quite well done recreation of the historical meeting. Good script and good cast.

Quite a decent movie.",7.0
12900,A well done recreation with fabulous actors.,8.0
12903,"Striking visuals, great voice acting and a wild adventure.  Very hack or hammy on the humour (more than usual) with a load of plotless nonsense, this one seems to miss the mystery I identify with Scooby Doo & the gang.  The writers even had to knock out Velma for much of the movie so that she didn't try to apply any sort of reason to the goings on.  Reminiscent of Tim Burton/Danny Elfman 'dead party' films at times, though lacking in a favourable soundtrack.",6.0
12912,"Great watch, will watch again, and do recommend.

There is nothing like watching a good actor pretending to lose their mind, and Ryan Reynolds is a great actor, as far as I'm concerned.

While I actually like both sides of his personality dilemma, the story is actually written in a way that you can feel bad for him, and he becomes humanized through it.

I don't think the wife character is a bad person, but she's written in a way that makes the situation understandable.

The whole movie has a thick atmosphere to it, it draws you in, and I forget I'm watching a movie for quite a bit of it.

It might seem a bit contrived, but the story is masterful in a very unique, chaotic way.",8.0
12914,Time travel! Seriously? Lazy writing by a incompetent story writer. What a load of crap!,1.0
12919,"RELEASED IN 1987 and directed by Steve Rash, “Can’t Buy Me Love” is a high school dramedy about a geek at an Arizona high school (Patrick Dempsey) who pays the most popular girl in school (Amanda Peterson) $1000 to act like she likes him for a month so he can move up the social strata. Of course, this creates unforeseen problems. Courtney Gains plays his geek friend and Seth Green his little brother.    

This is better than some 80’s teen flicks (e.g. Molly Ringwald’s movies), but not as good as others (“Fast Times at Ridgemont High”). It’s arguably on par with “Just One of the Guys” and “Some Kind of Wonderful.” Unlike those films, however, it has a semi-campy vibe wherein the cast members often exaggerate their lines in an artificial way, which telegraphs that what’s happening isn’t real. 

If you can roll with this odd element, there’s a lot of good in “Can’t Buy Me Love” and the ending is genuinely moving. There are many serious/realistic scenes, like the notable airplane graveyard sequence. The two protagonists have good chemistry and their relationship arc is convincing. Tina Caspary (Barbara) and Darcy DeMoss (Patty) are serviceable on the fringe female front.          

THE FILM RUNS 1 hours & 34 minutes and was shot in Tucson, Arizona. WRITER: Michael Swerdlick. 

GRADE: B/B- (6.5/10)",7.0
12919,"Whatever happens to your popularity, stay yourself, don't change to please others. 

Can't Buy Me Love is directed by Steve Rash and written by Michael Swerdlick. It stars Patrick Dempsey and Amanda Peterson. Music is by Robert Folk and cinematography by Peter Lyons Collister.

Plot has Dempsey as nerdy outcast Ronald Miller, who fed up of not being popular pays Cindy Mancini (Peterson), the most popular girl in school, one thousand dollars to be his girlfriend.

The 1980s was awash with films of this ilk, the teen dramedy topped up by a big hearted message and a finale of punch the air worth. What it all comes down to is if the film can hold its head above water, not become too twee, and crucially have you smiling come the finale. As evidenced by its popularity among 80s cineastes of a certain age, Can't Buy Me Love delivers all that you expect from such fare.

The core theme is of course self acceptance, the attainment of such in amongst the scary world of teenage school years. This shines bright in spite of some rather unconvincing dialogue and contrived corny moments. Director Rash just about holds it together, ensuring that the charm of the lead actors holds weight for character engagement, even though for thematic depth the screenplay only skims over the surface.

The teenage dramedy would evolve considerably once the 80s was left behind, becoming more biting, daring and observational. Yet for those who lived and loved this type of film in the 80s, there's a lovely nostalgic glow to be gleaned from revisits to the likes of Can't Buy Me Love. Nothing wrong with that. 6.5/10",7.0
12921,"**A film so silly that you can't help but laugh.**

I don't think Shakespeare ever imagined that one of his most iconic works could be the clear inspiration for such a wildly comical film: in fact, the relationship between the film and “Hamlet” is obvious to anyone who has the plot and characters in mind. famous play by the English Bard. Here, we have two comical characters with an obsession with beer (who will probably be guaranteed entry, without explanation, into Alcoholics Anonymous) who go, completely inadvertently, to a brewery and stumble upon a Machiavellian scheme to remove the heiress from the company to the detriment of from an uncle.

The film is complete nonsense from beginning to end, and it even seems painful to see how the two main characters go through so much without having any real idea of what is happening around them. They don't look drunk, but they look like they're on drugs all the time. The film is funny, you can't help but laugh... but at the same time it's not a film I would want to show to a teenage audience. After all, many of them already drink too much and smoke things they shouldn't...

The cast includes several well-known names who seem to have embarked on this project for fun and not, exactly, for the expected financial return. This is the case of Dave Thomas and Rick Moranis, who made several other films with the same characters and achieved some public recognition for it. I also liked seeing Max von Sydow, perhaps the most dense and professional actor present. I don't know Lynne Griffin, but I liked her work here and Paul Dooley was a laughable enough villain to not deserve our hate.",3.0
13006,"We are not chasing it, it's chasing us.

Split Second is directed by Tony Maylam and Ian Sharp and written by Gary Scott Thompson. It stars Rutger Hauer, Kim Cattrall and Neil Duncan. It was filmed in London, England, predominantly at the Hartley Jam Factory in Southwark, with Clive Tickner the cinematographer.

London, 2008. 

""After forty days and nights of torrential rain, the city is largely submerged below water, a result of the devastating effects of continued global warming. The warnings ignored for decades have now resulted in undreamed of levels of pollution where day has become almost endless night..."" 

and something is stalking the watery city and tearing hearts out of its victims...

Plot follows a familiar course, and in truth there's no surprises here. A psychic link between Stone and the killer is sadly never fully formed, which is a shame because it had the potential to make the film more interesting. To offset that though, is that there is some nice babble involving astrological and satanic matters which are thrown up during the search/investigation. In its favour as well, is that Maylam and his team sensibly keep the perpetrator hidden for most of the film, instead choosing the odd flashing glimpse of a clawed hand, or a murky torso running across the frame, while the idea to only show the bloody aftermath of a kill hits home harder than if we had actually viewed it.

The look is spot on for an apocalyptic sci-fi piece, all greys, silvers and low lights, while the cheap production design works well in context of the tone of the picture. There's even some Schwarzenegger like cheese dialogue, the likes of which the big Austrian would have got paid millions to speak at around the same time Split Second was released. The killer, once revealed, will disappoint many, mainly because it looks overly familiar, but it does impact for the finale set at a flooded tube station. While the music (co-scored by three different people) is ideal as it sounds very tinny, in fact it's very 1980's like.

Judging by the critical reaction to it you have to think some folk were taking it a bit too seriously. Never fully convincing as a lead man, Hauer pitches this just right, with tongue in cheek, a grizzled personage and a swagger to match the glint in is eyes. He's playing a burned out cop character called Harley Stone, his partner, who of course is the polar opposite, is named Dick Durkin! Take this seriously? Never! Cattrall is merely here to be a love interest, to scream and show some flesh for the discerning hound dog, while her haircut, some black dyed German Helmet effort, is totally unflattering. Duncan does a fine job as the nerdy copper, working the comedy off of Hauer very well, while fleeting support comes from great British actors Alun Armstrong and Pete Postlethwaite. In cameos we get song man Ian Dury and Michael J. Pollard.

Leave the brain at the door and you have a good chance of enjoying this low-budget British sci-fier. 7/10",7.0
13006,"Tonally awkward at times and mismatch of various genres with apocalyptic-future science fiction horror mixed with buddy cop comedy, but for all its flaws, found this to be an absurdly entertaining film thanks to Rutger Hauer's charmingly gruff performance. Some interesting production design clearly inspired by Blade Runner, especially early on, and the brief moments we see the creature looks like a cross of the xenomorph and Venom. **3.0/5**",6.0
13008,"Very good performances from Ellen Page and Catherine Keener for quite an empty movie.

Could have been done much, much better with a proper direction and script.",5.0
13009,"Horrible watch, won't watch again, and ask you to avoid.

There are a lot of places to see strippers or boobs (or both), and probably a couple of other places to see zombie strippers if you're really wanting that, I wouldn't know.  I do know that I barely appreciate the living strippers, let alone the undead ones in this movie.  From a ""I like girls"" perspective, the more attractive ones are (mostly) the ones that weren't strippers which I feel was an intentional and odd choice.

The entire movie screams ""we don't take this seriously, and neither should you"", outside the strip club and in.  It also, at the same time, serves as some great metaphor for how awful humanity is all the up to, and potentially past death.  It feels very strange for a movie to be so badly shallow and deep at the same time.

Putting aside the bad concept, and the horribly devised plan, there just isn't anything to like.  There might be just enough for a Bad Movie Night, but there is so little value in this watch, I can't imagine who seriously enjoys this one.",2.0
13012,"Wade Porter (Stephen Dorff) had it all going for him.  A thriving construction business, a beautiful family and a future with endless possibilities for a great life.  That all ends in an instant when while defending his home, he chases after a burglar and ends up killing him.  Faced with the possibility of serving a 15 year sentence for Involuntary Manslaughter he pleads his case down to 13 months instead.  Unfortunately he is woefully unprepared for what prison will be like for him.  He gets caught up in unfortunate circumstances with a white prison gang and is then sent to the San Quenton SHU to serve his time.  To survive against the other inmates and a sadistic cadre of guards, he finds himself tip toeing the line of prison politics and racism of the  gangs and violent fights just to stay alive.

He is befriended by a hardened 20 year veteran of the prison who is a mass murderer named John Smith (Val Kilmer).  Smith helps guide him to keep his sanity in the brutal conditions of prison.  All the while Porters fiancee and child are trying to stay afloat while he is in prison as well serving out his sentence.

Well acted and well directed, Felon is one of the best prison movies ever made. It's right up there with American Me in terms of quality of film.",10.0
13012,One word: Masterpiece!,10.0
13018,"Sunbeam and Bashful Boy.

Deception is directed by Marcel Langenegger and written by Mark Bomback. It stars Ewen McGregor, Hugh Jackman and Michelle Williams. Music is by Ramin Djawadi and cinematography by Dante Spinotti.

Jonathan McQuarry (McGregor) is a timid New York accountant who whilst working late one night meets Wyatt Bose (Jackman). Bose is the complete opposite to McQuarry, he's highly sexed, confident and supremely cool. So when a mix up with the pair's mobile phones introduces McQuarry to an exclusive sex group, he's spun into a world completely alien to him.

If you have watched a lot of film noir, both classic era and neo, Deception will come off as irritatingly stale. What we have here is very much a case of the title revealing far too much! You would hope that with the makers going for broke with such a title then they would have the nous to fill out the story with surprises, take us and the principal characters down some twisty streets, not so, sadly. Within ten minutes you catch on to what is happening, the writing so poor as to not cleverly challenge the narrative drive. It could maybe be argued that McQuarry's journey, and how the character evolves, is something of a veer from the noir norm? But it has no dramatic worth and renders the finale as dull (the alternate ending is even worse).

It's not a total wash out as such, the cast are engaging in their roles, good actors straining to make a weak screenplay work, while cameos from Natasha Henstridge, Charlotte Rampling and Maggie Q impact to come off as better than novelty value. And then there's Spinotti's (Manhunter, L.A. Confidential, Heat) cinematography, the best character in the play. His nighttime city scapes are electric, his colour lenses beautiful (golds and blues are poetic), his work deserves a better film. But that's about it, leaving us with a shallow noir cover version that's in search of its own identity. For those not familiar with the noir form, then this is just about average enough for a look see. For noir fans, though, it's neither erotic or thrilling and as unadventurous as it gets. 5/10",5.0
13018,"Seen this one twice now (last time was probably when it was released on DVD) but decided to give it another shot as I don't recall being all that enamored with it. This time, I did like it a bit more but still not a great thriller, but made watchable with Hugh Jackman in a villain role. Ewan McGregor was alright as was Michelle Williams, though neither were great. Still, worth a rental. **3.25/5**",7.0
13020,"I'm surprised by the how often this movie is recommended on forums I frequent online, and the corresponding glowing Rotten Tomatoes reviews. I found the storytelling to be inconsistently paced, and there was nearly no depth to the description of actually how the fraud was perpetrated. The tie-in to California was interesting and I appreciated all of the primary content they were able to use -- company videos, recordings, etc. Still, I don't think I'd recommend this to a modern viewer.",6.0
13020,"From the start the documentary makes it clear that it's a hit-piece. It has a clear agenda it's pushing and the film makers don't hold back on telling the public that, yes, Enron was evil.

However, honestly, despite that it was pretty fair. It actually made more of a point to detail how Enron got to the place that brought convictions rather than doing a straight hit-piece on the corporation.

In other words, there is really a lot of meat on the bone here and it does a decent job of detailing the evolution of the company and why it turned out the way it did, rather than just focusing on the political mess that it created as one would have expected on a film covering this topic, and one with a fairly snarky title at that.

There is a lot to learn from watching this, particularly because the scandal that engulfed the company was NOT the primary focus, but rather how it came to the scandal. And that, I really believe, is what the film should be about.

It had a story to tell and it told it well, surprisingly well for a film that promised to be a hit-piece. We actually need more things like this. It was refreshing that it covered the circumstances and, most importantly, the hows rather than focusing on the results of Enrons actions.

Illuminating would be the best phrase to use.",10.0
