Movie ID,Movie Title,Rating,Review
40730,On Borrowed Time,9.0,"An old man fights to keep his orphaned grandson from being taken away by a scheming relative, and things get even more difficult when Death comes calling...in the form of the wry and gentlemanly Sir Cedric Hardwicke!  The film is well-done and packs a definite emotional wallop.  There is a very high standard of acting throughout, and the chemistry between Lionel Barrymore, as the crotchety grandfather, and Bobs Watson, as little Pud, is especially good.  Even when confined to a wheelchair, Barrymore's thespian talent still shines through.  

"
40797,The Trail Beyond,8.0,"One of Wayne's best B Films.  After a whole lot of creaky, bad B westerns, Wayne triumphs here. The locations are great, the stuntwork is great, and his teaming with Beery is great. Some of the editing of previous stuntwork into the climax is ridiculous, but this film works pretty well in a fun, old movie way."
40800,Alligator 2: The Mutation,5.0,"Not so much a sequel as a parallel almost-remake. _Alligator 2: The Mutation_ isn't as bad as I was expecting it to be, but given that I'd literally just watched the entire thing done better in every way only a few hours earlier in the first _Alligator_, it isn't exactly a success either.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
40807,50/50,6.0,Really good movie with drama and comedy. It's a raunchy sad love story pretty much. His best friend cracks me up.
40898,Summerfield,10.0,"In the spirit of Hitchcock's thrillers, Summerfield stands original and a cult monument to the great potential of Australian cinema. From the opening scene to close this film is flawless in its execution of a gritty and gripping story that will keep you thinking long after. The setting could not be more perfect, with wonderful use of the Aussie landscape, and both the acting and characterisation is engaging to say the least. A must-see gem of Australian film, and well-worthy of an international name."
40951,The Living Ghost,4.0,"There's something akin to Phil Silvers in James Dunn's performance in this Monogram thriller about a wealthy man who goes missing then returns to his armchair in some sort of trance. Ex-detective Dunn and his sidekick Joan Woodbury try to get to the bottom of it. It's engaging enough, but the quality of the script doesn't support the pacey dialogue anywhere near well enough; and the humour in the quipping dries up pretty quickly leaving us with a pretty routine caper."
40952,Alone in the Dark,8.0,"Simple but entertaining suspense-thriller with a fun cast that includes Jack Palance, Martin Landau and Donald Pleasence. The horror element was decent and acting pretty solid for the most part. The one minor twist in the finale I had an inkling about yet was still effective. Would make for a great viewing on Halloween night. **3.75/5**"
40983,Beware! The Blob,4.0,"Such a lacking and unfunny sequel to the original cult classic.

Not any of the supposed 'jokes' where funny and weren't distinguished as jokes like the original, the acting is also the worst acting I have ever seen and this is including Speed 2.

So overall, this film is one that I'm glad I didn't watch as a child when my love for the original was at its height, very bad and don't waste your time. 5/10."
41024,Condemned to Live,5.0,"Kindly old doctor ""Prof. Kristen"" (Ralph Morgan) finds himself amidst a spate of brutal murders - but it's only when he is told that his pregnant mother was bitten by a bat before he was born, that he considers that he might be the man responsible - especially as he has become prone to blackouts when it gets truly dark. It's a wee bit predictable, but there is enough to keep it interesting with a fun contribution from Mischa Auer as the hunchback and a better than average script that almost evokes a bit of sympathy for the beastie."
41077,Son of the White Mare,7.0,Needs a blu-ray release asap. Craziest animations I've seen - like chewing Bazooka Bubblegum but the flavor never runs out
41118,Scrooge,7.0,"Clearly, the story is the stuff of Christmas legend so there was no need to re-invent the wheel. Perhaps, also, because it was made in 1935 and Sir Seymour Hicks was already 64 when he portrayed ""Scrooge"" this film works well. It is both charming and poignant and uses the basic film techniques of the thirties - especially light and shadow - to convey some of the misery, menace and ultimately, joy of this Dickens story. Well worth an outing this (or any) Christmas."
41154,Men in Black 3,4.0,"Personal low point in the series to me. Brolin does do a commendable job of playing a young Tommy Lee Jones, but the script doesn't deliver. Not only is it not a very good one, it just offers the same story. **Again**. This is three Men in Black movies in a row where the A-plot is totally encapsulated by one sentence: ""Stop the creepy-crawly in a human suit from getting the jewelery."" There's a supporting role alien that was pretty endearing though.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
41216,Legend of the Guardians: The Owls of Ga'Hoole,5.0,"I do not have anything even remotely resembling a clue about what I just watched, but like... Pretty cute. 

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
41245,Peppermint Candy,8.0,"Very well done and quite creative. Rather than create any spoilers, I'll just say that it's all revealed backwards."
41248,The Girl on the Train,5.0,"An interesting story, with tons of questions and few answers. Well told but nothing exceptional."
41272,The Puzzle,7.0,"Interesting movie about a house wife that discovers a new skill when she is already middle age and the changes that it would bring to her life.

Great performance by María Onetto and interesting story by Natalia Smirmoff."
41275,Python,8.0,"Love this movie. Sure a lot of it looks fake, but there's a lot of kills and good actors. I'd be scared of this gigantic python that's for sure."
41283,Faster,6.0,"I genuinely did not think I would like _Faster_ as much as I did. To be fair, I didn't think I would like it at all, but even so. This might actually be my favourite Dwayne Johnson role. It's almost entirely physical, which suits him very well, but the rare moments when it's not just that he nails too. 

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
41289,Bloodfight,4.0,"Not terribly well made, in fact the editing is at times atrociously jarring and the characters not developed all that great, with our main hero, Kai, early on takes on a street thug as a protégé before seeing, shocker, the guy was also an a-hole, beating up innocent civilians. Perplexing decision making. The film does give Bolo Yeung a bit more to do compared with Ironheart and there is one effective scene, in which he outright commits murder, but otherwise the martial arts fights are standard and the story could’ve use some tightening. **1.75/5**"
41345,Shank,6.0,"There's not a lot of love out there for _Shank_, but I for one quite enjoyed it. I understand it won't be for everyone, and I do come into it with a bit of a bias, but the only way you'll know for sure if you can appreciate _Shank_ (and decipher its various UK accents) is to watch it for yourself.

_Final rating:★★★ - I personally recommend you give it a go._"
41405,The Prime Ministers Sex Tape,8.0,"Sex scandal in a whole new level, courtesy of Private studios.
Fantastic sex scenes, and brilliant performance from the ladies - it goes to show that European women are hot!"
41436,Paranormal Activity 2,4.0,"More of the same as the first movie, found myself dozing off a couple of times. Only part I liked, in a funny sort of way, was the invisible demon pulling around the lead actress. **2.0/5**"
41436,Paranormal Activity 2,7.0,This is kind of like a meanwhile at her sisters place. Both of them have had haunting since they were kids. This could have been better as well. Not much happens for more then like half the movie. It makes it pretty boring till then.
41508,Fateless,7.0,"An interesting movie about the personal experience of a Hungarian Jew during the Holocaust.

Still, you cannot really empathize with the weird apathetic personality of the main character until the last reflections of the movie."
41574,Mosquito,4.0,"Guaranteed better than the same sort of thing released in the current era, but _Mosquito_ was still not a win in my eyes. The acting was abysmal and the creatures themselves were hit and miss.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
41733,Due Date,2.0,"A generic road trip movie with two terrible people who continuously make bad choices in a predictable plot rife with even more predictable ""gags"". Galifianakis portrays an even dumber and less funny version of the Hangover while Downey plays a less intelligent and less humorous version of Tony Stark.

Seriously, it isn't worth your time. If you want a funny road trip film then go watch 'Planes, Trains and Automobiles' instead. Doesn't matter if you've seen it before. You will still feel a lot happier than if you had wasted your life on this film."
41768,Passion Fish,10.0,"I have watched Passion Fish many times and will certainly watch it again. It is one of those movies that seem practically perfect to me, from the lead performances of the ensemble cast down to the lesser characters, such as the numerous people who visit May_Alice and Chantelle during the course of the film. There are buckets a=of drama here that manages not to descend into melodrama (unlike the soap operas May-Alice used to act in), enough humor to leaven. The dramatic aspects, and personal growth that is realistic and helps us care more about the characters."
41796,The Adjuster,8.0,"It's a bit of a bizarre one, but I did really enjoy <em>'The Adjuster'</em>.

Words aplenty I do not have, it's just simply a very good film. The music is, in my opinion, its standout feature, as it sets the tone incredibly well - the sense of trepidation throughout is super. Elias Koteas is an excellent lead, though Arsinée Khanjian and Maury Chaykin perform just as strongly.

There's a lot to take in, but it is very much worthy of your time."
41805,V.I. Warshawski,1.0,"Well, kudos need to go to Kathleen Turner for actually trying. She makes it a bearable film by force of personality alone.

However none of the jokes really landed. The dialogue is horrible, the direction is flat and looks a lot like a single camera sitcom.

Basically, it's just Kathleen Turner trying her best to salvage a bad film with nothing really going for it. She brought her A-Game to it and that should be recognized, however it's not something worth watching, despite her best efforts."
42023,Heat,5.0,"Had a couple okay moments and Burt Reynolds's charisma made it watchable, but the plot was muddy and I just didn't think it was very entertaining, which was pretty much my opinion of Wild Card which was also based on William Goldman's novel. **2.5/5**"
42164,Camera Buff,7.0,"An early Kieslowski with all the trademarks that he refined later in life and that made him one of the greatest filmmakers ever: the politics, the moral dilemmas, the existential questions - that are, of course, not resolved. It's put together well, although his later greats are much tighter. While watching, I couldn't help but wonder how much of this is actually autobiographical."
42194,Tekken,5.0,"Boring watch, probably won't watch again, and can't recommend.

I tried and fell asleep on this 3 times.  There is plenty of things happening, but who cares, really?

The movie goes far out of the way to disconnect the audience from the characters, world and action.

Maybe I'll update this if I can ever get through it, but I can't see it being better than what I think it is right now.

Unless you're just a big Tekken fan, go watch ""Dead or Alive"" instead."
42211,Killer Nun,4.0,"I'm not exactly steeped into the history of the 'nunsploitation' or anything, in fact this the first one I've ever seen, but I found this to be a disjointed film as many Italian films from the 70s tended to be, at least the many I've watched so far. Anika Ekberg actually wasn't half bad at least. **2.25/5**"
42218,Empire of the Ants,4.0,"The audio in _Empire of the Ants_ is infuriating to the point of being nigh unwatchable. But on mute? By jingo you might just be onto something there.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
42226,Coup de Grâce,9.0,"This really struck a personal, compelling blow for me. I completely understood von Trotta's performance of a person who will do anything, no matter how devastating to whom, in order to be noticed, and loved. This film should be much better known, and watched."
42234,Dona Flor and Her Two Husbands,8.0,"Two husbands are better than one. Still funny after all these years. This film, like Ofreu Negro, is permeated with the Afro-Brazilian spiritualism which is still present in much of Brazil. It helps to read the wikipedia articles first (because I had to stop the movie to learn who Ezu was): https://en.wikipedia.org/wiki/Macumba and https://en.wikipedia.org/wiki/Umbanda."
42236,Fellini's Casanova,4.0,"Wasn't a big fan of 8½ when I saw that one over a decade ago, never watched another Fellini movie, until this one. While I do appreciate some of the visual aspects and some really bizarre scenes, not to mention a fine performance from Sutherland, found this to be tough to sit through. Far too long clocking in at 2.5 hours, it's a bit tedious and I chuckled at scenes that I don't think were meant to. This just was not my thing. **2.25/5**"
42241,Sebastiane,6.0,"There is something quite sensuous about this rather vulgar, raucous and unsubtle take on the martyrdom of St Sebastian. When there is any dialogue, it is in Latin which somehow adds to the mystery of the story. It's not anywhere near as graphic as you might expect, nor the sado-masechism as prevalent. It does border, frequently, on the comedic, though - perhaps not an effect Derek Jarman was seeking. Who plays whom in the film is academic, it is all about imagery and just about works at that."
42299,Busy Bodies,9.0,"While the plot's comparatively thin, this is a very enjoyable short film from the boys with some of the finest gags, and is thus essential viewing for comedic fans of all ages and of any filmic era."
42307,Road Train,4.0,Bad supernatural-esque horror film with annoying characters though some of the gore effects at least were okay and I guess conceptually had an interesting premise just done poorly. Good news it's only 90-minutes long. **2.25/5**
42469,The Creeping Flesh,8.0,"I love both the horror films of Britain's Hammer Studios and the pairings of Sir Peter Cushing and Sir Christopher Lee so very much. Though this is one of their latter and lesser-known, it doesn't disappoint. Very much worth purchasing and rewatches for the horror connoisseurs amongst you..."
42567,David and Bathsheba,8.0,"I have to admit that I greatly enjoy the swords-and-sandals genre, whether of Christianity or of other types. This was solidly directed by King and had strong performances by Peck, Hayward and Massey, and was greatly touching at the end when David discovers the overwhelming and incredible power of forgiveness, particularly he of himself. Heartily recommended--it deserved its five Oscar nominations, even though it wasn't much of a cinematic year, to be sure."
42576,Hercules and the Captive Women,5.0,"The title is false--there is only one captive woman. Also, I have never seen a so-called hero sleep so much in my life."
42620,The Girl from Rio,2.0,"This movie was more softcore porn than an actual movie and it was more long pointless camera shots than it was anything else. The characters are near pointless, the acting terrible, the story confusing - I really think this was just to show women in skimpy costumes. I barely got through it with the Rifftrax commentary which at least provided something entertaining in this weird film."
42628,"Goké, Body Snatcher from Hell",8.0,"The message was deep. Way better than it should have been. Alien vampires, war and destruction, resulting in the total destruction of Earth.  Dark and a bit campy, very enjoyable film that leaves you thinking. "
42633,No Way to Treat a Lady,7.0,"Rod Steiger's performance as a twisted serial strangler is the best thing about this tongue-in-cheek cat and mouse thriller from director Jack Smight. The laughs center mostly around detective Morris Brummel (George Segal) and his domineering mother (Eileen Heckart). Lee Remick is there mostly for something nice to look at, but see this for Steiger!"
42637,Diary of a Lost Girl,9.0,"Outrageously acted by Louise Brooks and directed by Pabst. One of his blue ribbon winners, to be sure."
42647,The Twelve Months,7.0,"A very nice film, different from the hundreds of films we are used to, in which kings and queens are always kind and nice people. This story is more realistic and suitable for children for sure. It deserves an english dubbed release, such as a lot of other films from the same period."
42676,The Fifth Cord,5.0,"Very average mystery-horror giallo film that at least stars Franco Nero who I liked here, but otherwise nothing all that good despite some nice cinematography. Not a complete waste of time but I lost interest by the end. **2.5/5**"
42683,Black Legion,8.0,"A really different film and role for Humphrey Bogart, as he gets passed over for promotion to a foreigner and decides to join a thinly-veiled (pardon the pun) cloaked organization to gain some vengeance. His acting is getting better and you can tell he's just a couple of roles away from superstardom."
42684,Skyline,3.0,"The ending could maybe have been engaging if it made sense, but even putting the best possible spin on _Skyline_, it still repeatedly commits the cardinal sin of the entertainment industry: Being boring.

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
42852,"Goodbye, Mr. Chips",8.0,"What a gorgeous, gentle, film about the end of empire and of an era that showed a culture of respect and deference that has now long since vanished. Robert Donat always managed to portray the quintessential Englishman well - if, at times, in a little overly stilted fashion; and with Greer Garson's beautiful representation of a lady of the times this leaves us with a slightly warm feeling. Certainly, it doesn't not promote any equality amongst the sexes, but the ""Blue Danube"" scene has to be amongst the most romantic ever committed to film."
42870,Creatures from the Abyss,4.0,"The blue checker bikini was cute and sufficiently small, but the purple bikini with the built-in pink micro ruffled skirt was a...choice.  Kinda hot in a very 90's way.

Oh wait, there was a movie?

Subpar horror flick with boobs.  Badly dubbed into English.  Cheesy monsters in that 90's way that hasn't been long enough ago to become charming.  Acting was...not great, but that might have been the dub."
43014,Tower of London,8.0,"This was great--having Vincent Price do Richard III in the midst of his great run for Roger Corman. Well worth seeing--mine was on my blu Vincent Price Collection, Volume III."
43036,Mill of the Stone Women,7.0,Pretty weird Italian horror film that reminded me a bit of Frankenstein. Not great and I kind of lost interest halfway through but it does pick up in the finale and all in all found it to be entertaining enough. 3.5/5
43074,Ghostbusters,1.0,"This movie is horrible. It plays like an overly long SNL sketch. The only saving grace is that this lost so much money that there will not be a sequel. Unfortunately for the fans, this means that the franchise is likely dead in the water for a long time."
43074,Ghostbusters,1.0,This movie is a disaster. The casting is way off. The special effects are mediocre. The story is merely a retread from the original... and they shoot the original logo in the crotch. There is nothing good about this production. What a waste of a perfectly good franchise.
43074,Ghostbusters,3.0,"I didn't watch this for quite a while because I heard so many bad things about it. ""What do they know?"" I thought to myself. I figured _Ghostbusters_ had already had a bad sequel I sort of enjoyed, a bad remake should be sort of enjoyable too. Besides, you just **know** that so many of the complaints were exclusively because the cast had been of the dreaded ~~fEmaLe VeRsiOn~~ variety. But I just watched it, and... Oh man you guys, this really did suck. I'm devastated.

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
43089,Roadgames,5.0,"Uneven suspense-thriller does feature a fine performance from Stacy Keach but otherwise pretty disappointing as I normally enjoy these sorts of thrillers. Also has characters making bizarre, though luckily ultimately correct choices... **2.75/5**"
43105,The Alligator People,5.0,"What seems to begin in the southern gothic vein, complete with voiceover narrative by a newlywed (likable Beverly Garland) concerning the sudden and mysterious disappearance of her husband, soon picks up the pace as a sci-fi monster picture, akin to previous year's <i> The Fly. </i> Unfortunately, the last act fully descends into tomfoolery and questionable monster makeup - namely a rubbery alligator suit. Despite its disappointing ending, the 1950s b/w cinematography is nice at times, but the film might have benefited with greater use of close-up shots to add a touch more melodrama to its undeniably laughable story."
43117,I Married a Monster from Outer Space,6.0,"'I Married A Monster From Outer Space' doesn't stray too far from the run-of-the-mill 50s sci-fi that has become a pop-culture cliché, but it does distinguish itself enough to almost be regarded a classic of the genre. Real thought has clearly gone into it, to offer audiences at the time something more substantial than the usual B-grade monster scares, and it's for this reason that, over sixty years later, it justifies still being in conversation.
- Daniel Lammin

Read Daniel's full article...
https://www.maketheswitch.com.au/article/review-i-married-a-monster-from-outer-space-the-world-blu-ray-debut-of-a-1950s-sci-fi-curio"
43148,The Vampire Bat,5.0,"Lionel Atwill is quite menacing as ""Dr. von Niemann"" in this horror mystery. Folks from a very superstitious European village start dying - drained of all their blood; and vampirism is their logical conclusion. Melvyn Douglas has a much more sceptical head on his shoulders and decides to investigate further. This is better than the usual gothic mystery; and Fay Wray adds a little glamour to the proceedings too. There are no special effects to giggle at - and no music at all, just a couple of decent performances and an hour of quite an eerily told murder story."
43332,Demetrius and the Gladiators,8.0,"This was a solid and very satisfying sequel to 'The Robe' for me. I have both a soft spot for swords-and-sandals epics of days gone by, and a preferential fondness for films from cinema's studio glory days of the 20's to 60's--not to mention my enjoyment of earlier Daves' classics such as 'The Petrified Forest', 'Dark Passage' and 'Destination Tokyo'--so this was like a fine red wine for me."
43332,Demetrius and the Gladiators,2.0,"was about to rate it 3 for the tiger fight, but the end was too corny to handle"
43449,Romance on the High Seas,8.0,"Absolutely charming musical romance comedy featuring an amazing debut from Doris Day. A lot of fun and plenty of laughs, though today's audience, or least those around my age (35-40), this will remind you of a plot straight out of a sit-com with the mistaken identity aspect. Still, really entertaining. **3.75/5**"
43519,We Dive at Dawn,7.0,"A cracking wartime adventure about a submarine tasked with tracking down and destroying the new Nazi battleship ""Brandenburg"". The added authenticity of this being actually made during the war is hard to overstate; there is a palpable tension as Eric Portman and John Mills take centre stage in this - admittedly ""flag waving"" production. Featuring a daring raid on a fuel dump, a tense cat-and-mouse chase, and giving more than a nod to the concomitant problems faced by the families left behind ashore; this is a taut and convincing tale of underwater seamanship."
43539,The Next Three Days,8.0,"Seen this movie a handful of times over the years, and still holds up so well. A solid thriller with fine performances by Russell Crowe and Elizabeth Banks, and features a great supporting cast in small parts (seems about 5 min. each), including Liam Neeson, Daniel Stern (wish he'd do more straight dramas), Brian Dennehy (RIP) and Olivia Wilde. Some nice suspense-filled moments throughout (the bump key scene still gets me).

However, the final scene with detective ""seeing"" how the crime went down seemed like something the studio wanted to give a clear conclusion, and felt so unnecessary. **4.0/5**"
43610,The Valley of Decision,8.0,"Classic poor-girl-meets-rich-boy tearjerker.  This very heavy-handed drama is well-acted by Greer Garson and Gregory Peck, with Lionel Barrymore and Donald Crisp heading a good supporting cast.  The script is interesting, maybe a mite slowly paced at times, but with moments of humor as well.  The tense, dramatic confrontation on the bridge is the most memorable scene in the film.  This was only Gregory Peck's third film, having made his Hollywood debut a year earlier.

Would I recommend?  Yes, sure.  A good romance, with great actors.  What's not to like?"
43756,A Simple Curve,6.0,Beautiful scenery highlights this lightweight story about the relationship between father and son. A sugary feel-good movie for most of it's running time. Not one of Film Movement's better offerings. 3 / 5 stars for the cinematography.
43795,Penny Serenade,8.0,"This film boasts a wonderful dramatic turn by a young Cary Grant.  If you're of the minority who view Mr. Grant as a boring, overrated comedy actor, give this a watch because the great man can most certainly act!  It's a very enjoyable romance, elevated by a sparkling cast.  The story is very heartwarming, but also quite the tearjerker.  The record player transitions between scenes are quite a lovely touch, and good special effects for its time.  Good family viewing."
43828,Destry Rides Again,9.0,"This was very interesting and I enjoyed it significantly. It's weird watching very early James Stewart--he's not what one would consider a conventional romantic male lead--and this is a very bizarre Western/comedy/musical. Anything starring Dietrich of this vintage is priceless, no doubt. Very weird, especially considering America's ever-present right-to-bear-arms controversy, watching a film like this, too. A purely magical film that's essential to own and re-watch for any Stewart, Dietrich or Western enthusiasts--and a strong reason why 1939 was the greatest year ever for American cinema."
43832,Only Angels Have Wings,10.0,"Holy Smokes.

And they do smoke a lot in this film.

Geoff as the prototypical ""man's man"" who runs a struggling air freight company near a difficult to pass mountain. I don't want to give too much away, but between a handful of airplane crashes and a new beau and ex lover showing up there is a lot going on.

I can't remember the last time I teared up from pure joy from a film. But this movie has about a perfect an ending I've ever seen."
43841,Block-Heads,9.0,"This was a genuine treat, with all the craziness you'd expect involving a man who doesn't know a war's over for twenty years! Some of my very favourite set-pieces of theirs, including Laurel destroying Ollie-and-wife's car and kitchen, and Ollie incurring great personal trauma and inconvenience because he simply sees Stan sitting in a wheelchair on one of his legs and thinks he's a helpless cripple. Required viewing for fans of comedy or of cinema from the 30's."
43874,Camille,9.0,"Greta Garbo (I'm not objective in the slightest here, because she's my favourite actress ever) is astonishing as The Lady of the Camellias in this, the most well-known cinematic rendition of Alexandre Dumas' tragic story. In comparison to the 1921 silent version, Cukor's a much better director, though Rudolph Valentino's better as Armand Duval. Both versions are intriguingly different, and Henry Daniell's just great as the villainous Baron. Essential viewing, especially for fans of Garbo and classic tearjerker films."
43933,Monsters,6.0,"Story that is so down to earth in spite of talking about alien creatures that you think it could really happen ... only, it is not thrilling and gets boring at some point.
The two main characters, though, are very well played by McNairy and Able."
43939,I'm Still Here,4.0,"I do not really get the point of this movie.

It really looks to me like a big internal joke between Affleck and Phoenix that is extended in time by far too long.

I have to praise Phoenix's performance but the character itself is too laughable to be kept for that long.

Anyway, an interesting experiment but that could have been shown just in 15min."
44003,The Great Journey,5.0,"A voyage without energy.
I see many Film Movement releases and this is among the weakest I've seen. Listless. It failed at everything it tried, whether road,father/son or spiritual journey. The huge throngs at Mecca at the end were impressive but otherwise I can't recommend."
44012,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",8.0,"Yes, it's 3 hours, but we have to forgive that it's from an era before MTV and the resulting cultural ADD. If I didn't know better, I'd think this was the inspiration for Aronofsky's Academy Award-winning film 'Black Swan (2010). Well, actually, I don't know better. Maybe it was. 

The premise is similar. Here we become the spectator of one woman's descent into madness. It's kind of riveting in a ghoulish sort or way."
44012,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",10.0,"There's a lot of much deeper things to say about this film and what it does and what it means, about the crushing routine of everyday life, about the nature of the worlds we live in, the stories we tell, but for now I just wanna say this movie is incredibly hypnotic and genuinely engaging and passes by far quicker than any movie this long and with this little happening rightly should. Good stuff tbh."
44023,Make Mine Mink,8.0,"Make Mine Mink is a top quality comedy that should have you laughing throughout. Bored with their humdrum lives four London flatmates decided that they should turn modern day Robin Hoods when they get a buzz from returning a fur coat to a neighbour before their housekeeper can be implicated. With great performances from Terry Thomas, Hattie Jacques, Athene Seyler, Elspeth Duxbury and Billie Whitelaw this comedy farce from 1960 may have aged but is still a lot of fun!"
44037,Lake Placid 3,3.0,"We're back again to sully the kinda-okay name of _Lake Placid_!

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
44115,127 Hours,6.0,Franco provides a nice performance but the movie is not that hooking and Boyle repeats his visual techniques once and again.
44115,127 Hours,1.0,"It was the borring movie I ever watch.

And I will not recomend anyone go see this."
44115,127 Hours,8.0,watch it at like 11yo.. ngl I had some scoobie-doo nightmare for a while (iykyk) but I otherwise enjoyed the movie a lot ! was scarred it would be the same stuff over and over but the in depth flashbacks doesn't allow this
44129,The Company Men,7.0,"The story is quite flat and stereotypical. No ups and downs. Everything goes as expected and, of course, we have a hopeful positive ending for the needs of the US viewer.

The cast is impressive and direction, cut and performances are OK."
44214,Black Swan,10.0,"What a deliciously, decadent, dark piece of candy this film is! Natalie Portman is a revelation and the film is unpredictable but moves with an assurance to take you places you may not want to go. But you want to know how it all ends. Great film. I think most people won't appreciate it until a couple of years from now."
44379,The Gleaners and I,9.0,"One doesn't normally use the word ""fun"" and documentary in the same sentence, but Varga has such a unique personality and style that her films are actually fun. The Gleaners and I may be the most fun and yet, Varga delivers the political message with Vaseline. At the same time, we get an education on found art."
44468,Red Hot Riding Hood,9.0,A great and fun Tex Avery cartoon as he envisions a world in which the three main characters of the classic fairy tale are tired of doing the same old-same old and decide to try a way different approach. A fine extra on the blu of 'The Postman Always Rings Twice' (1946 version).
44497,Hustler White,3.0,"I can see how this works in the context of the nihilistic and homophobic early 1990s but, outside of the grunge era, it's just obnoxious and lazy filmmaking. A few laughs can't save what is a well-conceived but poorly executed idea."
44545,The Werewolf,9.0,"Seen this at the movies in 1956!  This is my favorite werewolf by far.  I try to watch it a couple of times a year.  Takes place in the mountains in Big Bear, Calif.  Very fast pace, no guts & gore, Werewolf makeup man did a good job.  Couple of scary moments, the cave scene and the jail scene!  Watch it if you get a chance - You just may like it!! 
David N."
44564,The Dilemma,3.0,"**Just Cringe 😬**

Billed as a comedy but is entirely devoid of humor. Just uncomfortable from beginning to end. Vaughn and James seemed lost and confused most of the movie, unsure of whether to be funny or not."
44603,Hereafter,6.0,"Clearly, no the best movie directed by Eastwood.

The performances are quite OK but the story is flat from the beginning to the end."
44629,Animal Kingdom,8.0,"Terrific movie and terrific performances, specially Jacki Weaver's

Very well scripted and rolled."
44639,Inside Job,8.0,"A good and clean explanation of how US side of the 2008's global economic crisis was nurtured.

Really well cut and simply explained so everybody can understand it. Also, a good introduction to all the main characters with certain degree of responsibility in the US.

A pity that the POV from the very beginning is that the system was perverted and doesn't go forward. You would miss a critical analysis on whether the capitalist system works at all or systematically causes these problems because it is in its own nature."
44668,She Had to Say Yes,7.0,"An excellent pre-code era film that illustrates the pressure for women to use their sex to help their boss, but becoming a ""bad woman"" by doing so. In addition, it illustrates  that men are expected to  be promiscuous while women are expected to be virgins.

The greatest shortcoming of the film is imposed of the norms of the period: Loretta, like every woman, has to forgive any outrageous and even violent behaviour by a sexually aggressive male and to assume that it is really her fault."
44716,In a Better World,8.0,"Good script, good direction, good photography and good performances, specially from the children.

This story about bullying and problematic families would have everythiing if it wouldn't be because it is too obvious and predictable. Almost, manipulative.

I think I even liked it more because I'm starting to ""understand"" more and more the Scandinavian culture and its problems."
44725,One Piece: Chopper's Kingdom on the Island of Strange Animals,6.0,"<blockquote><i><b>gomu gomu nooo</b></i></blockquote>This whole movie is just <i>freshman orientation </i>for Chopper,"
44775,Pack Up Your Troubles,9.0,"This was definitely one of the strangest comedies I have yet seen that focused on World War I, as a friend of the duo's dies and leaves his baby daughter in their care, with the hopes of re-acquainting her with his rich family. Trying to find them is of course no easy task, and leads to one comedy of errors after another. Another fine feature film that's gotten them in."
44796,Arena,10.0,"This cheesy underrared sci-fi film should be a staple of any 80's sci-fi fan. A guy with a humble background makes it to the big time. 
This is a great example of the type of film that used to fill the shelfs at your local videostore. Nothing super great just good clean fun."
44801,Real Men,10.0,"It's really stupid, but in a really good way.

The basic premise is a tough as nails CIA Agent has to take a man off the streets, one that is a dork, a beta male, and get him to stand in for a dead CIA agent. This we have seen over and over again.

What sets it apart, however, is the fact that Jim Belushi also has to boost up John Ritters confidence even as he's beating him up. It's amazingly hysterical.

And on top of that you have a healthy dose of stupid humor.

It's a can't lose."
44809,Dinocroc vs. Supergator,3.0,"I get it, David Carradine, I totally get it...

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
44891,Any Old Port!,9.0,"This film, like Buster Keaton's earlier 'Battling Butler', is great comedic fun and essential for lovers of boxing movies."
44892,The Music Box,10.0,"This is to me the finest Laurel and Hardy film ever made, not to mention one of the greatest comedies or movies ever made. Period."
44936,Don't Go in the Woods,2.0,"Really awful in every regard: acting, setting, pacing, intensity, horror/gore. Nothing. And at times, at least early, absolutely hilarious with the dialogue and bad dubbing work. I did watch this very late so I did get a little tired towards the end, but still this is quintessential good-bad territory. **1.0/5**"
44945,Trust,8.0,Chilling movie that was pretty uncomfortable to watch but features great performances from Clive Owen and the young Liana Liberato. This was a passion project from David Schwimmer who directed and wrote (uncredited). Swore I had seen this one before but didn't remember much of it until the very end. **4.25/5**
44950,A Horrible Way to Die,1.5,"This should have been called ""A Horrible Waste of Time"". A barely coherent attempt at layering multiple timelines, painfully slow to the point my eyes were rolling in my head at times as I tried to stay awake, and a weak twist delivered far too late in the day to be worthwhile waiting for."
45029,Fit to Kill,6.0,"Still terrible for sure but more consistent in the good-bad territory with fewer dull moments, plus the dialogue while still bad not quite as stilted compared with Hard Hunted, and I did manage to chuckle at the ridiculousness of it all. **3.0/5**"
