movie_id,movie_title,rating,review
8970,The Out-of-Towners,6.0,"_**Fun with Steve Martin & Goldie Hawn in Massachusetts and New York City**_

An empty nest couple from Ohio (Steve Martin & Goldie Hawn) travels to the Big Apple and has many misadventures as they reevaluate their relationship and lives. John Cleese plays a hotel manager.

""The Out-of-Towners"" (1999) is a remake of the 1970 comedy, which I’ve never seen. Critics are too hard on it since it gives ya what ya pay for: A fun hour and a half with a spirited cast and quality locations.  

The film was shot in Massachusetts (Arlington & the turnpike) and New York City with some stuff done in Los Angeles & Santa Ana (the airport).

GRADE: B-"
8974,The War of the Worlds,6.0,"Not great in terms of the script, acting or the abrupt ending, the practical effects were impressive and a lot of fun with the Martian ships flying and causing mayhem and destruction. I can imagine this wowed audiences back in '53. **3.0/5**"
8983,Felidae,,The film was released in youtube premiere on August 2013. Movie is not for children. For older teens and up.
8997,Hollow Man II,3.0,"_Hollow Man II_ takes it a different way, which is fine, different's not just good, in this case, I think it's necessary. But the biggest difference between _Hollow Man_ #1 and #2, is that #2 is boring. I don't ask that it have the same intrigue as the first, just that it have any. Anything to take it beyond ""There is a man and he's invisible and he's bad and the protagonist is not"".

_Final rating:★½: - Boring/disappointing. Avoid where possible._"
8999,Derailed,6.0,Could've been better but still an effective enough suspense-thriller. I remember seeing this in theaters back in 2005 and probably the bigger surprise was seeing Jennifer Aniston playing against type. This was also a time period where it seemed Clive Owen was everywhere. **3.25/5**
9007,Just Like Heaven,8.0,"It's a little heavy-footed and almost tries too hard, yet I quite enjoyed <em>'Just Like Heaven'</em>.

Reese Witherspoon and Mark Ruffalo are a strong pairing, with Jon Heder spearheading a good support cast ably. It's a well paced film at around 90 minutes, there are some decently amusing scenes in there alongside some more sombre ones - the majority of which come off rather well. Some parts are cliché, but not to the degree that it affected my enjoyment.

One that is well worth a watch, in my opinion of course."
9013,Midnight Run,10.0,"""Midnight Run"" has a generous measure of wonderfully executed action sequences and comedy that is genuinely funny, although there is an extremely high reliance upon swearing and this will undoubtedly offend and alienate the more sensitive souls sitting out there in the audience. This is also a hugely entertaining film which contains a number of memorable Robert De Niro moments - he is fascinating to watch during the scene where he visits his ex-wife Gail to borrow some money (this, in turn, leads to a spectacularly awkward encounter with his daughter which eventually ends in embarrassing silence) and again when he finally comes face to face with Jimmy Serrano, an unwelcome face from his past - and the many locations look absolutely gorgeous."
9016,Treasure Planet,7.0,"Loosely based on one of my favourite stories, this version of Robert Louis Stevenson's ""Treasure Island"" sees the young Jim Hawkins on a magical adventure on a space galleon. Befriended by the cyborg cook ""Silver"" they face all sorts of perils on their journey before arriving at the ""Treasure Planet"" whereupon the young lad realises that his pal isn't quite so trustworthy. It's a great adventure story, the voice talents are fun making their mischievous characters engaging to watch - and the animation, though maybe not quite as vivid and detailed as I would have liked, still keeps the narrative alive and thriving. Still not a patch on the superb Robert Newton version (1950) but still a very entertaining watch."
9017,Outpost,6.0,"This film should have been more than it was. The premise is great, the atmosphere is spot-on, the costumes and make-up are menacing and the characters are pretty decent. This menace is somehow lost, however, at some point during the overblown final plot-arc, which is a major shame because it really looks stunning and builds up some satisfying apprehension.
I cannot give it less than three stars, but only because I absolutely love this sort of thing, having grown up with Wolfenstein and Doom to take me to the early hours. One day somebody will nail this idea and unleash true grim krieg."
9021,The Santa Clause 2,7.0,"I think it's good.

To me, <em>'The Santa Clause 2'</em> runs the original film very close. I found the plot to this one more consistently enjoyable, whereas the first one starts off stronger than it finishes - I'd still class the 1994 production better, but this is a solid sequel in my opinion.

Tim Allen reprises his role as Scott and continues to be showpiece of the film. Elizabeth Mitchell is decent as Carol, while Spencer Breslin - who is good in <em>'The Cat in the Hat'</em>, and yes I like that film - fits his character well. My point being, this has a slightly improved support cast.

Going back to the premise itself, it's nothing to take seriously of course but I felt suitably entertained by it. Intrigued to see where the second sequel goes."
9032,Big Daddy,6.0,"Good watch, could watch agian, and can recommeond.

While it's a typical Happy Madiosn / Adam Sandler, the importance of the child's welfare kind of balances it out as far as ""seriousness"" goes.

The humor stands up, even if some of it is problematic, but even then that was the point, to push boundaries.

It's a funny, charming movie that reminds of a time when I didn't like Leslie Mann, mostly because she got written into to some jerk roles, more than just being a straight man, like ""vengeful woman"" jerk, and even with her being ""in the right"" about it, she still comes off a a villain, in place of an antagonist other than ""life"".

The movie is exactly what the premise is: by horrible circumstance some kid gets stuck with Adam Sandler, comedy ensues.  Nothing really special, but it's not bad even after 20 years."
9032,Big Daddy,10.0,One of my favorite Adam Sandler movies. This movie is hilarious. My daughter loved this movie as a kid as well. Now that she is a teen she loves Adam Sandler but always calls him big daddy. She says that's the only way she could remember him.
9035,Slither,8.0,"A comedy-horror riff on an alien-parasite invasion of a small rural town is fun, gross and completely engaging. James Gunn demonstrates his pre-GOG chops, getting the most of the great acting ensemble including Elizabeth Banks, Michael Rooker, and Nathan Fillon."
9036,Eight Below,7.0,"Not as dark or heart-wrenching as it could've, and perhaps should've, been. With that noted, <em>'Eight Below'</em> - a remake of 1983's <em>'Antarctica'</em> - is still a fairly decent survival drama.

The cast certainly elevate my feelings towards the film, with Paul Walker impressing in the lead role; it comes across as if he actually does have a bond with the dogs, which is obviously key.

It's very much Walker's show, but Bruce Greenwood, Jason Biggs and Moon Bloodgood all add small but welcomed things with their characters. The dogs themselves are great and do a lot of good work onscreen, a load of which being pretty believable.

There are saddening parts to it, for sure, but overall I wanted a more deeper ride with this premise than what I got, but there's definitely reasons to watch it."
9037,Grease 2,4.0,Not any where close as good as the first. Just not the same vibe. The songs are horrible. Also the storyline is horrible.
9043,The Family Stone,,"Fun, Entertaining, and VERY Predictable. This christmas based romantic comedy made me miss my own dysfunctional family. The Family Stone can be enjoyed by all. Luke Wilson was hilarious. Claire Danes looked great and Diane Keaton made this family. You'll laugh, You'll Cry, and you might want to call your Mom after watching this."
9051,10,6.0,"Another stupid comedy about the mid-life crisis of a man and his obsession with a beautiful woman, until he realizes that the obsession is senseless. Quite similar to other movies la ""The Woman in Red""."
9051,10,7.0,"First half is pretty slow, but it gets much funnier once Dudley Moore begins his famous drunk routine."
9051,10,7.0,"First half is pretty slow, but it gets much funnier once Dudley Moore begins his famous drunk routine."
9057,Terminal Velocity,5.0,"Man of the moment Charlie Sheen is ""Ditch"", an accident-prone, pain in the neck skydiver. When one of his passengers (Nastassja Kinski), ostensibly on her first jump, hits the ground with one hell of a thud, he is certain that he took all the steps necessary to ensure her safety. What happened? Well nothing is quite as it seems, and soon he is on the trail of some dodgy KGB agents after some airborne gold. There is plenty of action, to be fair, but the film is simply a vehicle for Sheen, and he has long since lost his boyish charms. The dialogue seems to have emerged from a teenage scriptwriters meeting that decided ""let's use some smutty words, tee tee"", and the plot is really pretty thin and lacklustre. Some films just don't have much of a shelf life - this is certainly one of those."
9058,Only You,6.0,Your typical love story. Girl was told the name of the man she will marry one day by a fortune teller. She believed it and meets a guy who lies and says that is his name.
9059,Tales from the Crypt: Demon Knight,6.0,"Yeeeeeeaaaaaaah booooyyyyyyy.

I have very fond memories of _Demon Knight_ from the days of the active horror community on Tumblr. I don't know if this is ""good"", but must a movie be ""good""? Can we not simply have BIlly Zane wearing sunglasses in the dark, commanding his squad of practical effect demon puppets, and call it a day?

Sidenote: I know this is a _Tales from the Crypt_ movie, but I would happily have given up the Cryptkeeper bookends for 5 more minutes of the actually story, silly as it is.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
9062,Love Story,7.0,"Well acted tear-jerker has some nice scenes and dialogue between Ryan O'Neil and Ali MacGraw, and thankfully not overly schmaltzy. Today this sort of thing would be on Lifetime but back in 70 was a box office hit. Not sure it's something I'll watch again anytime soon but decent for a romance-drama. **3.5/5**"
9064,Hellbound: Hellraiser II,7.0,"Pretty out there (in a good way) sequel that doesn't make a whole lot of sense but still was an entertaining supernatural horror flick, the kind of horror I'm generally not a fan of. Kind of surprising Ashley Laurence didn't go on to bigger things (her last movie was 2008). **3.5/5**"
9064,Hellbound: Hellraiser II,5.0,"""Hellbound: Hellraiser II"" is watchable enough even though it very quickly slides down the steep slope into becoming a messy shambles. It is really nothing more than a tour through the diseased imagination of Clive Barker - it is hard to believe somebody out there actually thought this was a good basis for a film instead of seeking out some description of psychiatric treatment for the poor soul - and its major handicap is that the special effects just aren't up to the challenge of supporting his thoroughly twisted and uniquely original vision. There  is also a desperately heavy reliance on copious amounts of blood and gore just for the hell of it and when you add in the fact that sadly a good portion of it is also totally forgettable what you're left with is nothing more than a modest gore fest of desperately limited impact."
9065,Europa,8.0,"Goodtropa.  One thing you can say about this film is you have never seen anything like it before. Most chilling is the soundtrack, although von Trier does over-direct once in a while. I did appreciate this more than his ""Breaking the Waves."""
9077,Tarantula,6.0,"Allowing for the fact that the special effects are getting on for 65 years old, this is a cracking little sci-fi/horror feature. John Agar is the scientist on the trail of an industrial-sized spider that is wreaking havoc on a local Arizona community. Leo G. Carroll (in increasingly ""Elephant Man"" style make up) and Mara Corday help keep this Jack Arnold film moving along well. Herman Stein's music is a little derivative but it also helps to create some tension as they all race to stop the arachnid terror from desiccating everything it meets."
9089,Home for the Holidays,4.0,"The dialogue is a bit unnatural and the characters are over the top, but it's okay. Worth watching if you're in the mood for a light-hearted 90s family comedy/drama. It has its moments."
9102,Screamers,6.0,"Unfortunately, not quite the movie I remember it being when I was a kid. Not bad, even worth watching, especially for Peter Weller, but I think I had made a better version of it in my head in the twenty years since the last time I watched it, so this re-visit was a little disappointing.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._"
9266,Blue Crush,5.0,It's a decent movie but I'm not really into surfing. The girls aren't even attractive either. I only watched this cause it was a free movie.
9267,And Now for Something Completely Different,5.0,"I probably expected too much from this.
The theater advertised a showing of Holy Grail, so I went in with the usual expectations of rolling in the aisles with laughter, but this showed instead.
It was fairly funny, but I don't think they did their best material for the most part, in this movie.
Still, it had some laughs."
9270,Brick,8.5,With its hip lyrics and 50's styled character speak BRICK is an instant classic. It has a streak of REBEL WITHOUT A CAUSE in it. The eclectic arrangement of the deranged is inventive and full of texture. I own it and watch it often!
9271,Virtuosity,8.0,"Great watch, would watch again, and can recommend.

While this is a trip in the way back machine, I think this going to remain a favorite of mine.

Akin to ""Back to the Future"", seeing what people thought the future would be 20 years ago is really interesting, and what's more is that we've pushed boundaries where something like this movie could happen.

We're probably still (2021) a ways away from digital silicone DNA, we're creating robots that are more and more life-capable and could have A.I. loaded into them to run a muck.

It's an interesting mix of sci-fi, action, and true crime style entertainment that I think should hold interest for most audiences."
9273,Ace Ventura: When Nature Calls,5.0,Not any where as good as the 1st. It was ok. Not as funny. I guess I just didn't like the whole jungle theme.
9276,The Faculty,7.0,"Totally underrated, prime late 90s Sci-Fi/Horror/Comedy with an incredible cast that has somehow managed to stay under the radar even now, twenty years later on. _The Faculty_ is one of those movies I make everybody watch.

_Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time._"
9279,Jingle All the Way,6.0,"Your typical Christmas classic. A father waits to long to buy the most popular kids action figure turbo man. He goes out on Christmas eve to try to buy it and to no one's surprise, it is sold out."
9280,Femme Fatale,6.0,"** Contains spoilers **

Lower tier movie from De Palma that has some good direction and acting was... okay, but the ending still never quite worked even after seeing this again (third time if I recall). The whole it was all a dream felt like a cheat. On the other hand, as mainstream erotic-thrillers go, it's worth a watch if you're interested in that subgenre, it's not a bad way to spend 2 hours. **3.0/5**"
9281,Witness,10.0,"My Fiance is a Millennial and I've been trying to get her and her friends to watch some classic films. Some, Taxi Driver, Chinatown, The Godfather, Godfellas, The Princess Bride, Blazing Saddles were epic fails for a variety of reasons.

Witness actually stood the Millennial taste test for some reason, and this is significant because it is really hard to get them to watch or listen to anything that is older than 4 years.

That says something, I'm not sure what, but it was a film that they actually sat through.

It is also one of the tightest scripts Hollywood has produced, which is saying something since it was released in 1985 following almost a decade of the best movies that Hollywood has ever produced.

It's pure story, and that story is backed up with acting and directing making for a beautiful picture all around."
9282,11:14,,"A clever little thriller/black comedy, which holds interest. 11:14 tells the inter-connected stories of a group of people, all revolving around a tragic car-accident. We see the accident, which occurs at 11:14pm, from different perspectives, as the puzzle slowly comes together.

Sure, the story works a lot on coincidence, but it's still a great build up and interesting ending, despite it being somewhat of a let-down.

The very black humour includes two sections which might just be some of the most cringing moments for men in cinema history – one of them in particular had me cowering fear.

Good performances from Patrick Swayze and Hilary Swank make this a good cinematic treat."
9286,Final Destination 3,8.0,This has the best intro to a movie I have ever seen. I'm sure we all have thought about a disaster on a roller coaster at some point in our lives. When we are about to get on a roller coaster. It's a messed up thing to see but it's awesome to see it in this movie.
9290,Crocodile Dundee in Los Angeles,5.0,"***Meh sequel, but a handful of genuine laughs***

Sue (Linda Kozlowski) has to fill-in at a newspaper in Los Angeles for a few weeks and so Mick (Paul Hogan) & their son tag along. Misadventures ensue as they investigate a dubious movie production company.

“Crocodile Dundee in Los Angeles” (2001) is the final flick of the trilogy and easily the least. Hogan is still his genial self and Linda is more beautiful than ever at 42 (during shooting), inside and out, but too much of the story is flat and the the constant product placements are annoying. Still, it’s likable nonsense and I found myself busting out laughing at the goofy humor at least seven times.  

The film runs 1 hour, 32 minutes and was shot in (big surprise) Australia and Los Angeles.

GRADE: C"
9292,Hudson Hawk,6.0,"Outrageous, if not inconsistent, slapstick comedy that has its charm I suppose and is a nice, easy watch if you're not looking for anything serious. However, I'd prefer putting on The Naked Gun if I was looking for something similar and done better. **3.0/5**"
9296,S1m0ne,6.0,"A good surprise, knowing that this was not a too good comedy. Pacino plays well his role in another middle age crisis stupid movie in the tradition of ""The Woman in Red"" or ""10""."
9298,Ali G Indahouse,7.0,"I'm not gonna stand here and tell you that _Ali G Indahouse_ is a good movie, but I've gotta be honest, I watch this movie at least once a year. I really am not a fan of basically every single thing that Sacha Baron Cohen has done since this, but sometimes, when I'm having a bad day, I sit down, chuck on _Ali G_ and comfortably feel like an idiot for a little while. Very luxurious.

_Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time._"
9303,Bound,9.0,"Easily the best film the Wachowskis have ever done. I heartily wish that they had stayed low-key, under the radar, and made great scorching films like this one."
9313,The Man in the Iron Mask,6.0,"The acting talents in this film cannot mask its weird dialogues and silly story.

5/10"
9319,The Last Boy Scout,,"I think this classic Tony Scott actioner with Bruce Willis and Damon Wayans just gets better and better when it gets older. I mean the film is nearly 30 years old and I have seen it at least a dozen of times and yet it managed to entertain me and fully packed Cinemadrome screening!It is written by Shane Black and I have to admit that this is Shane Black at his shaneblackest. The jokes are constant and witty and Bruce Willis and Damon Wayans make a great onscreen buddy couple. Not to mention great cavalcade of bad guys. If 80's and 90's action is your cup of tea, this is definitely something you need to see!"
9323,Ghost in the Shell,9.0,"In the 1990s, Ray Kurzweil wrote about his ""Singularity"" theory - the future when man and computer are wholly merged. His predictions of AI are perhaps only now coming to fruit. This 1995 movie is the original Ghost In The Shell, which I finally watched. Mamoru Oshii's masterpiece, based on a manga by Shirow Masamune, is not only consistent with Singularity theory, but also remarkably prescient. This is the first film to broach the tough question of ""what does it mean to be conscious?"" in the context of AI (Artificial Intelligence)."
9326,Romancing the Stone,7.0,"I guess I was a bit more impressed with the leads in this movie than the other reviewer here, for I think they held up their end of a story that is, if anything, even more of a take-off on action movies that the Raider franchise.

It is fluff, of course, with odd violence offsetting what is a rather gentle adventure. Good luck finding it on one of the streaming services out there. It is for sale or rent only at this time. I had a chance to watch it free, however, as I wasn’t about to buy or rent it. It is good, but not that good."
9334,The Scorpion King,4.0,"When _The Scorpion King_ first came out in '02, it would be hard to imagine that between this franchise and its forebears (_The Mummy_ & _The Mummy Returns_), that it would be _The Scorpion King_ who would continue to live on in the following decade. Though that's maybe less shocking knowing that _Tomb of the Dragon Emperor_ happened.

_Scorpion King_ delivers on a small amount of the hammy fun it could have been, though I can't help but wonder just how amazing it would be if we had gotten a _Fast & Furious_ level Rock portraying Mathayas.

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
9334,The Scorpion King,5.0,"Spawned from the ""Mummy Returns"" this rather stolid and lurching drama tells the tale of “Mathayus” (Dwayne Johnson) an “Akkadian” - an ancient sort of Mesopotamian - who tries to overthrow the tyrant king “Memnon” (Steven Brand) who reigns with the aid of sorceress who can predict the future (Kelly Hu doing her best Jane Seymour impression). This is as formulaic as I've seen in this genre and leaves little for the imagination. It has humour, on occasion, but is anything but subtle. It's all just an action vehicle for the star that does look good but has little else to recommend it to anyone."
9335,Transporter 2,6.0,"Not quite as good with some outlandish action scenes but like Statham and Kate Nauta (Oregon gal as it turns out) is hot, though she is a model, and her ""acting"" shows it. Still thought it was fine all in all. **3.0/5 **"
9339,Click,10.0,Love the concept of this movie. I wish I can use it on my girlfriend it would be great. Adam Sandler makes great movies. Hilarious and sad but with a happy ending.
9340,The Goonies,8.0,"Such a classic!

Glad they shown this at the cinema when it reopened - it looked amazing in the big screen!"
9340,The Goonies,7.0,"Second time seeing this and while it's not quite the classic in my book, still a fun family-adventure flick with some nice production design and a nice cast along with some great talent behind the camera with Spielberg producing (and story), Chris Columbus's script and Richard Donner directing. Added bonus for me being an Oregonian and this filmed in Astoria. **3.5/5**"
9340,The Goonies,8.0,"""The Goonies"" kicks off strong with a great first act that really captures the energy of being a kid in the '80s.

It’s fun watching the group of teens hanging out, pranking each other, and getting into all kinds of creative mischief around the house. It’s a bit of a throwback to when kids actually spent time together in person, unlike today, where everyone’s glued to a screen. The story flows perfectly from one act to the next, thanks to Richard Donner’s solid directing. He’s known for classics like Superman, Lethal Weapon, and The Omen, so no surprise he nailed it here too.

Overall, this is a perfect pick for family movie night."
9342,The Mask of Zorro,7.0,"Solid swash-buckling action-adventure cast perfectly with Anthony Hopkins, Antonio Banderas and Catherine Zeta-Jones and finely directed by the great Martin Campbell. I don't remember much about its sequel, The Legend of Zorro, but kind of wished there would be one more to complete a trilogy (maybe titled Zorro's Last Ride?). In any case, was a fun ride and been a good decade plus the last time I watched. **3.75/5**"
9344,Kids,9.0,"Where and how am I going to start this review because it truly gives you the 😯😯🤯😳😮😵‍💫.  A few friends and I during the whole thing.  One thing for sure, it's a really good movie for teaching kids that bad decisions have incredibly worse consequences.  Although I do suggest watching it because it does actually grab your attention and keeps it.  If you have seen movies that were similar like ""Bully""  and liked it then I feel comfortable enough to that you will like this as well.     I know I will be adding to this review but for the moment that's all I have"
9349,Universal Soldier,6.0,"Some similarities with Terminator, still kind of a fun if not also messy sci-fi actioner, with Jean-Claude Van Damme and Dolph Lundgin going head-to-head. Oh, and forgot how much of a crush I had on Ally Walker back then. Anyway, not bad but certainly a movie that feels like it was from the 90s. **3.25/5**"
9352,EuroTrip,7.0,"This might be one of the lesser of the teen sex comedies that came out of the success of the American Pie franchise and according to my previous rating I apparently didn't care for it, but with the Unrated version finally getting a Blu-ray release (previously only available on DVD), I had a good time with this one. It's not great and some things didn't work, I did like the core cast and some fun cameos. **3.25/5**"
9352,EuroTrip,8.0,Excusy excusy! This movie is so hilarious. Kind of a raunchy comedy. Stays pretty funny throughout film.
9353,Nacho Libre,6.0,"Not as fun as I expected it to be.

<em>'Nacho Libre'</em> does do some things well, Jack Black is good and the wrestling scenes are mostly nicely done. However, I didn't really dig the rest of it - whether it be the laughter lacking humour, or the uninteresting story with the orphanage. It is at least a relatively short flick, but it isn't one I'd be in a rush to rewatch."
9355,Mad Max Beyond Thunderdome,8.0,"**The best of the Mad Max films**

High production values and a compelling story line make this the best of the series. This one doesn't rely on basic car smashes for the duration and instead gives us a moving and more thoughtful adventure.

No campy men dressed for the _Blue Oyster_ bar in this one, thank goodness. _The Road Warrior_ (1981) is widely regarded as the best but I have to disagree. That film had a very one note narrative that verged on the bland and an overload of homoerotic imagery.

This is a beautiful looking and entertaining film that does not have the shoddy and amateur vibe of the first two. _Mad Max Beyond Thunderdome_ is the film that the first should have been.


- Charles Dance"
9357,One Hour Photo,7.0,"The ending underwhelms slightly, though <em>'One Hour Photo'</em> is still worth a watch.

As great as Robin Williams' comedy is, I like the idea of seeing the guy act more serious - and he certainly did so in this 2002 release! The film starts are very strongly, I really enjoyed the vibe that was building. Williams plays a creepy character very well, while the rest of the cast - namely Connie Nielsen - support ably.

The movie does a drag a tiny bit the longer it goes on, despite only having a run time of around 90 minutes, and the conclusion didn't have as much of an impact as it should've. Still, I definitely got enough out of this one thanks to some good atmosphere building and a competent Williams performance."
9358,Final Destination 2,,"This is my least favorite out of the series. Just the main character doesn't sell her character to me in this. The death scenes were cool, but it was just an ok movie."
9360,Anaconda,6.0,"Yep hope I never see any giant anaconda In person. I would freak the hell out. Probably pee my pants too lol. It's a ok movie, but the snake does look fake. Either way I hate snakes."
9362,Tremors,8.0,"""Tremors"" joins ""Gremlins"" as one of a handful of family friendly creature features. Kevin Bacon and Fred Ward have great chemistry as two bickering handymen in Perfection Nevada, population 14 when an invasion of subterranean ""graboids' (I know, I know ... that sounds ridiculous, but in the context of the movie it clicks).

Spawning an abundance of bad sequels, ""Tremors"" solid cast, story and excellent practical effects stands the test of time."
9362,Tremors,8.0,"""Tremors"" joins ""Gremlins"" as one of a handful of family friendly creature features. Kevin Bacon and Fred Ward have great chemistry as two bickering handymen in Perfection Nevada, population 14 when an invasion of subterranean ""graboids' (I know, I know ... that sounds ridiculous, but in the context of the movie it clicks).

Spawning an abundance of bad sequels, ""Tremors"" solid cast, story and excellent practical effects stands the test of time."
9362,Tremors,8.0,"Tremors is a surprisingly appealing movie and I am not attributing it to the creatures in the film. It starts off giving a westerns vibe and then quickly turns into a survival horror movie with the added novelty of an unknown creature. Being a fan of 'creature features' and having watched most popular films in the genre, Tremors took me aback as it continued to impress me with its casting, plot, and the sheer horror of characters being hunted by a strange-looking mystery. There's just a positive, fun vibe to the film and that works wonders here. Gets all my points for being extremely funny too. **Grade A-**."
9362,Tremors,8.0,"Fun and entertaining horror-comedy that's light-hearted and features a great cast. For whatever reason never got around to seeing this one but can see why it's endured all these years (and spawned several sequels). For its time, good special effects. **3.75/5**"
9378,Thir13en Ghosts,6.0,"This is a movie I could've sworn I had seen before, but remember little about it, which does say something. Still, some interesting elements, the ghosts' designs, when you can appreciate them, have an almost Hellraiser-like quality to them, and never a bad thing having Tony Shalhoub in the lead even when I didn't once buy into the family dynamic.

Has the hallmarks of a a film from that era, with the direction (and camera angles) plus the inclusions of Shannon Elizabeth (American Pie franchise) and Matthew Lillard (Scream franchise) in there. Also, the twist at the end didn't make a lick of sense. That said, can't say I was ever bored and honestly, if anyone actually remembered this movie, the setting would make for a fun scare house (and using special glasses to see the entities) somewhere like at the Universal Horror Nights or w/e it's called.

**2.75/5**"
9378,Thir13en Ghosts,6.0,Pretty sweet movie. I'm glad they remade this movie. They have a lot of crazy spirits locked in there. I liked it!
9383,Hollow Man,8.0,Loved this movie. I never seen a concept for a movie like this. I wouldn't hate being invisible at all. I can also see how it would be frustrating to not be able to become normal again too.
9383,Hollow Man,6.0,"Kevin Bacon (""Sebastian Caine"") leads a team of scientists looking for ways to make living things invisible. When he decides to be the ultimate guinea pig, it all starts to go a bit wonky - they can make him disappear ok, but they cannot quite reverse the transaction. Needless to say, despite the best efforts of Elisabeth Shue (""Linda"") and Josh Brolin (""Matt"") he starts to go off the rails a bit, and with his new found abilities to go about undetected, he soon becomes quite a nasty piece of work determined to wreak retribution on his boss and his erstwhile colleagues. It's a rather daft slasher with plenty of clever skeletal effects and pace, but the dialogue and scenarios are pretty preposterous with little, if any, chemistry between any of the stars."
9386,In the Line of Fire,7.0,"I wish it was paced better, but <em>'In the Line of Fire'</em> still makes for a good time.

Clint Eastwood and John Malkovich is a great line-up and both are entertaining in this, the latter is just terrific at playing a loopy bad guy. There's a fair few well known peeps behind them, including John Heard and Gary Cole - it's a fairly strong cast.

The story is an interesting one, though given that you'd expect the film to move along at a better pace but it kinda just walks through its 128 minute run time. It's not a drag or anything, but I definitely wasn't on the edge of my seat unfortunately. It's still a film I'd recommend, though."
9387,Conan the Barbarian,8.0,"Though definitely a guilty pleasure from the cheesy 80's of which I grew up, this is such outstandingly fun. It's so unique a cinematic experience, knowing what we know of Schwarzenegger's life and career the 34 years since, seeing him at this juncture, as he's just starting out. (No, I haven't seen 'Stay Hungry' yet.)

Part of me always wishes he had simply stuck to these films (as well as the 'Terminator' series), and was still making them. In his prime, I dare you to find anyone better at this kind of material. Director Milius has a fine feel for the swords-and-sandals/fantasy worldscape this material requires. An excellent and underrated supporting cast is here at well to help Arnie out, too."
9398,Zoolander,10.0,Genuinely the funniest film I have ever seen and is surprisingly underrated.
9401,2 Days in the Valley,6.0,"If you like a movie with a bunch of quirky characters & a decent story of redemption of sorts, give this flick a see."
9401,2 Days in the Valley,6.0,"Some quirky moments, this ensemble interconnected crime-comedy was watchable and the performances from James Spader and Charlize Theron were highlights, but can't say anything really stuck with me. **3.0/5**"
9405,Double Team,4.0,"The expression on Rourke's face at the end was fantastic. Everything else was utterly terrible (the confusing plot, acting and the numerous, fucking basketball puns)."
9414,The Man Who Knew Too Little,7.0,Seen this a few times over the years and I needed some light-hearted entertainment. Movie pretty much relies all on Bill Murray. Not top shelf for him at all but I did find it pretty funny (plus Joanne Whalley was cute). **3.25/5**
9416,Money Talks,6.0,Just an ok movie. This movies about some stolen diamonds. It is pretty funny but it really could have been better.
9417,Wrongfully Accused,4.0,"I've seen this one before, likely either in theaters or on DVD in the late 90s. This is just another poorly made spoof movies to come out of the era and even with Leslie Nielsen in the lead and one of the men behind The Naked Gun series and Hot Shots (Pat Proft) writing (and directing), a lot of the jokes fall flat. I chuckled a couple of times here and there but otherwise found this a chore to sit through even with its short running time. **2.0/5**"
9426,The Fly,10.0,"What was his electric bill and how did he not blow out every fuse in his building?  Telepods must suck up a lot of juice.

Anyway, it's fun.  It is the typical 80s flick, with a plot that takes all of 5 minutes to get rolling and a cast that was talented and still cheap enough to throw in a sci-fi horror flick.

But, you know, it's also mindless fun, it's not exactly deep, it's about science, and about the dangers of it, that never really manages to actually examine the dangers of science in any significant way... it's more along the lines of Kafka's Metamorphosis, which has already been examined.

But it doesn't matter, because you are watching it for mindless entertainment."
9426,The Fly,10.0,"The Fly is so good. Successful futurism. Seems the Fallout games benefitted. 

The physical effects are amazing and fun. Do not watch if gore sensitive.

Why not build a smaller machine first to test on...flies, instead of going straight to human-sized machines and testing on baboons? They gotta be expensive. Mice? The ridiculous nature of the film is a delight. The performances entertain while enhancing the story (narrative). That guy is such an amazing douchebag. The film entertains and engages. Rare.

I'm high on science. Gena Davis is beautiful. Would bang if Brundleflymly."
9428,The Royal Tenenbaums,2.0,"Didn't get this film at a fundamental level, the humor felt kind of ham-fisted. Wasn't able to finish it."
9433,The Edge,8.0,"In a nutshell: A vastly underrated thriller / adventure with great performances from Hopkins and Baldwin. After about a third of the way in, it's a two man show with excellent pacing, you will not be disappointed..."
9437,Kiss the Girls,7.0,Not that bad of a movie. Gets involved in a sex ring. Alex Cross has to figure out if she a victim or a participant.
9437,Kiss the Girls,8.0,"Watched this one again last night and still holds up as a solid 1990s crime-thriller based on the James Patterson novel with a great cast headlined by Morgan Freeman and Ashley Judd as well as Cary Elwes, Tony Goldwyn, Brian Cox, Jay O. Sanders and Jeremy Piven. **3.75/5**"
9437,Kiss the Girls,6.0,"Ashley Judd stood out with her strong performance, balancing vulnerability and determination really well. Morgan Freeman was great too, his calm, confident presence fits perfectly in roles like this, and he definitely carried a lot of the movie’s weight.

On the other hand, William Converse-Roberts, who played Dr. Wick Sachs wasn’t very convincing. For a character tied to such a disturbing element of the story, his performance lacked the intensity or depth needed to make it truly impactful. It felt like a missed opportunity to add more tension to the scene.

That said, the movie overall was cool. It had a solid pace, good production values, and kept me engaged throughout. While it’s not one of those thrillers that blows you away, it’s worth a watch"
